기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20191,11530770,오류1동,CS100010,커피-음료,12.0,15.0,13.0,2.0,13.0,2.0,3.0
20191,11530780,오류2동,CS100010,커피-음료,20.0,26.0,4.0,1.0,0.0,0.0,6.0
20191,11530790,수궁동,CS100010,커피-음료,12.0,19.0,0.0,0.0,5.0,1.0,7.0
20191,11530800,항동,CS100010,커피-음료,2.0,4.0,25.0,1.0,0.0,0.0,2.0
20191,11545510,가산동,CS100010,커피-음료,158.0,250.0,9.0,23.0,6.0,16.0,92.0
20191,11545610,독산1동,CS100010,커피-음료,36.0,50.0,6.0,3.0,2.0,1.0,14.0
20191,11545620,독산2동,CS100010,커피-음료,10.0,13.0,8.0,1.0,8.0,1.0,3.0
20191,11545630,독산3동,CS100010,커피-음료,17.0,20.0,5.0,1.0,5.0,1.0,3.0
20191,11545640,독산4동,CS100010,커피-음료,10.0,17.0,0.0,0.0,0.0,0.0,7.0
20191,11545670,시흥1동,CS100010,커피-음료,26.0,41.0,5.0,2.0,2.0,1.0,15.0
20191,11545680,시흥2동,CS100010,커피-음료,6.0,10.0,10.0,1.0,10.0,1.0,4.0
20191,11545690,시흥3동,CS100010,커피-음료,7.0,9.0,11.0,1.0,0.0,0.0,2.0
20191,11545700,시흥4동,CS100010,커피-음료,5.0,8.0,13.0,1.0,38.0,3.0,3.0
20191,11545710,시흥5동,CS100010,커피-음료,12.0,18.0,6.0,1.0,6.0,1.0,6.0
20191,11560515,영등포본동,CS100010,커피-음료,27.0,35.0,3.0,1.0,3.0,1.0,8.0
20191,11560535,영등포동,CS100010,커피-음료,64.0,110.0,6.0,6.0,4.0,4.0,46.0
20191,11560540,여의동,CS100010,커피-음료,204.0,301.0,6.0,18.0,3.0,9.0,97.0
20191,11560550,당산1동,CS100010,커피-음료,62.0,76.0,4.0,3.0,8.0,6.0,14.0
20191,11560560,당산2동,CS100010,커피-음료,57.0,73.0,7.0,5.0,1.0,1.0,16.0
20191,11560585,도림동,CS100010,커피-음료,11.0,17.0,35.0,6.0,24.0,4.0,6.0
20191,11560605,문래동,CS100010,커피-음료,66.0,90.0,6.0,5.0,6.0,5.0,24.0
20191,11560610,양평1동,CS100010,커피-음료,32.0,44.0,14.0,6.0,9.0,4.0,12.0
20191,11560620,양평2동,CS100010,커피-음료,59.0,73.0,8.0,6.0,0.0,0.0,14.0
20191,11560630,신길1동,CS100010,커피-음료,18.0,23.0,0.0,0.0,4.0,1.0,5.0
20191,11560650,신길3동,CS100010,커피-음료,11.0,14.0,7.0,1.0,0.0,0.0,3.0
20191,11560660,신길4동,CS100010,커피-음료,8.0,8.0,25.0,2.0,13.0,1.0,0.0
20191,11560670,신길5동,CS100010,커피-음료,7.0,9.0,0.0,0.0,11.0,1.0,2.0
20191,11560680,신길6동,CS100010,커피-음료,25.0,33.0,0.0,0.0,3.0,1.0,8.0
20191,11560690,신길7동,CS100010,커피-음료,16.0,22.0,14.0,3.0,14.0,3.0,6.0
20191,11560700,대림1동,CS100010,커피-음료,8.0,15.0,0.0,0.0,0.0,0.0,7.0
20191,11560710,대림2동,CS100010,커피-음료,10.0,15.0,0.0,0.0,0.0,0.0,5.0
20191,11560720,대림3동,CS100010,커피-음료,20.0,32.0,9.0,3.0,0.0,0.0,12.0
20191,11590510,노량진1동,CS100010,커피-음료,73.0,101.0,8.0,8.0,6.0,6.0,28.0
20191,11590520,노량진2동,CS100010,커피-음료,23.0,31.0,0.0,0.0,0.0,0.0,8.0
20191,11590530,상도1동,CS100010,커피-음료,54.0,70.0,9.0,6.0,4.0,3.0,16.0
20191,11590540,상도2동,CS100010,커피-음료,17.0,29.0,10.0,3.0,10.0,3.0,12.0
20191,11590550,상도3동,CS100010,커피-음료,14.0,18.0,11.0,2.0,6.0,1.0,4.0
20191,11590560,상도4동,CS100010,커피-음료,19.0,27.0,7.0,2.0,0.0,0.0,8.0
20191,11590605,흑석동,CS100010,커피-음료,43.0,65.0,9.0,6.0,2.0,1.0,22.0
20191,11590620,사당1동,CS100010,커피-음료,50.0,60.0,12.0,7.0,7.0,4.0,10.0
20191,11590630,사당2동,CS100010,커피-음료,22.0,38.0,13.0,5.0,8.0,3.0,16.0
20191,11590640,사당3동,CS100010,커피-음료,18.0,25.0,0.0,0.0,0.0,0.0,7.0
20191,11590650,사당4동,CS100010,커피-음료,9.0,10.0,0.0,0.0,0.0,0.0,1.0
20191,11590651,사당5동,CS100010,커피-음료,11.0,14.0,0.0,0.0,7.0,1.0,3.0
20191,11590660,대방동,CS100010,커피-음료,30.0,45.0,7.0,3.0,0.0,0.0,15.0
20191,11590670,신대방1동,CS100010,커피-음료,14.0,19.0,11.0,2.0,5.0,1.0,5.0
20191,11590680,신대방2동,CS100010,커피-음료,30.0,47.0,4.0,2.0,0.0,0.0,17.0
20191,11620525,보라매동,CS100010,커피-음료,27.0,32.0,28.0,9.0,3.0,1.0,5.0
20191,11620545,청림동,CS100010,커피-음료,9.0,12.0,0.0,0.0,8.0,1.0,3.0
20191,11620565,성현동,CS100010,커피-음료,11.0,12.0,8.0,1.0,0.0,0.0,1.0
20191,11620575,행운동,CS100010,커피-음료,24.0,31.0,3.0,1.0,10.0,3.0,7.0
20191,11620585,낙성대동,CS100010,커피-음료,75.0,86.0,11.0,9.0,5.0,4.0,11.0
20191,11620595,청룡동,CS100010,커피-음료,42.0,52.0,2.0,1.0,4.0,2.0,10.0
20191,11620605,은천동,CS100010,커피-음료,21.0,32.0,13.0,4.0,0.0,0.0,11.0
20191,11620615,중앙동,CS100010,커피-음료,20.0,27.0,4.0,1.0,11.0,3.0,7.0
20191,11620625,인헌동,CS100010,커피-음료,23.0,30.0,0.0,0.0,3.0,1.0,7.0
20191,11620630,남현동,CS100010,커피-음료,17.0,25.0,8.0,2.0,0.0,0.0,8.0
20191,11620645,서원동,CS100010,커피-음료,23.0,40.0,5.0,2.0,0.0,0.0,17.0
20191,11620655,신원동,CS100010,커피-음료,14.0,17.0,18.0,3.0,0.0,0.0,3.0
20191,11620665,서림동,CS100010,커피-음료,21.0,22.0,9.0,2.0,9.0,2.0,1.0
20191,11620685,신사동,CS100010,커피-음료,12.0,19.0,16.0,3.0,5.0,1.0,7.0
20191,11620695,신림동,CS100010,커피-음료,38.0,57.0,2.0,1.0,0.0,0.0,19.0
20191,11620715,난향동,CS100010,커피-음료,2.0,4.0,0.0,0.0,0.0,0.0,2.0
20191,11620725,조원동,CS100010,커피-음료,30.0,36.0,8.0,3.0,0.0,0.0,6.0
20191,11620735,대학동,CS100010,커피-음료,47.0,65.0,6.0,4.0,3.0,2.0,18.0
20191,11620745,삼성동,CS100010,커피-음료,5.0,6.0,0.0,0.0,0.0,0.0,1.0
20191,11620765,미성동,CS100010,커피-음료,20.0,25.0,8.0,2.0,4.0,1.0,5.0
20191,11620775,난곡동,CS100010,커피-음료,8.0,11.0,18.0,2.0,18.0,2.0,3.0
20191,11650510,서초1동,CS100010,커피-음료,76.0,103.0,2.0,2.0,7.0,7.0,27.0
20191,11650520,서초2동,CS100010,커피-음료,89.0,113.0,4.0,4.0,2.0,2.0,24.0
20191,11650530,서초3동,CS100010,커피-음료,154.0,206.0,4.0,9.0,3.0,7.0,52.0
20191,11650531,서초4동,CS100010,커피-음료,56.0,87.0,5.0,4.0,3.0,3.0,31.0
20191,11650540,잠원동,CS100010,커피-음료,39.0,51.0,4.0,2.0,8.0,4.0,12.0
20191,11650550,반포본동,CS100010,커피-음료,18.0,23.0,4.0,1.0,0.0,0.0,5.0
20191,11650560,반포1동,CS100010,커피-음료,41.0,56.0,14.0,8.0,9.0,5.0,15.0
20191,11650570,반포2동,CS100010,커피-음료,9.0,11.0,0.0,0.0,9.0,1.0,2.0
20191,11650580,반포3동,CS100010,커피-음료,11.0,17.0,6.0,1.0,12.0,2.0,6.0
20191,11650581,반포4동,CS100010,커피-음료,65.0,96.0,6.0,6.0,2.0,2.0,31.0
20191,11650590,방배본동,CS100010,커피-음료,38.0,50.0,8.0,4.0,4.0,2.0,12.0
20191,11650600,방배1동,CS100010,커피-음료,38.0,49.0,0.0,0.0,0.0,0.0,11.0
20191,11650610,방배2동,CS100010,커피-음료,46.0,54.0,2.0,1.0,0.0,0.0,8.0
20191,11650620,방배3동,CS100010,커피-음료,30.0,33.0,6.0,2.0,3.0,1.0,3.0
20191,11650621,방배4동,CS100010,커피-음료,49.0,55.0,7.0,4.0,6.0,3.0,6.0
20191,11650651,양재1동,CS100010,커피-음료,100.0,122.0,7.0,9.0,2.0,2.0,22.0
20191,11650652,양재2동,CS100010,커피-음료,80.0,102.0,3.0,3.0,3.0,3.0,22.0
20191,11650660,내곡동,CS100010,커피-음료,16.0,22.0,5.0,1.0,5.0,1.0,6.0
20191,11680510,신사동,CS100010,커피-음료,143.0,180.0,8.0,14.0,4.0,8.0,37.0
20191,11680521,논현1동,CS100010,커피-음료,116.0,150.0,4.0,6.0,3.0,5.0,34.0
20191,11680531,논현2동,CS100010,커피-음료,122.0,167.0,4.0,7.0,5.0,8.0,45.0
20191,11680545,압구정동,CS100010,커피-음료,94.0,128.0,3.0,4.0,2.0,2.0,34.0
20191,11680565,청담동,CS100010,커피-음료,91.0,110.0,5.0,5.0,7.0,8.0,19.0
20191,11680580,삼성1동,CS100010,커피-음료,82.0,125.0,6.0,8.0,2.0,3.0,43.0
20191,11680590,삼성2동,CS100010,커피-음료,73.0,94.0,9.0,8.0,5.0,5.0,21.0
20191,11680600,대치1동,CS100010,커피-음료,12.0,22.0,0.0,0.0,0.0,0.0,10.0
20191,11680610,대치2동,CS100010,커피-음료,83.0,103.0,2.0,2.0,4.0,4.0,20.0
20191,11680630,대치4동,CS100010,커피-음료,100.0,140.0,6.0,9.0,2.0,3.0,40.0
20191,11680640,역삼1동,CS100010,커피-음료,312.0,451.0,6.0,26.0,5.0,23.0,139.0
20191,11680650,역삼2동,CS100010,커피-음료,93.0,124.0,7.0,8.0,2.0,2.0,31.0
20191,11680655,도곡1동,CS100010,커피-음료,39.0,51.0,6.0,3.0,2.0,1.0,12.0
20191,11680656,도곡2동,CS100010,커피-음료,40.0,54.0,4.0,2.0,2.0,1.0,14.0
20191,11680660,개포1동,CS100010,커피-음료,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20191,11680670,개포2동,CS100010,커피-음료,13.0,17.0,0.0,0.0,6.0,1.0,4.0
20191,11680690,개포4동,CS100010,커피-음료,28.0,32.0,3.0,1.0,3.0,1.0,4.0
20191,11680700,세곡동,CS100010,커피-음료,33.0,43.0,12.0,5.0,5.0,2.0,10.0
20191,11680720,일원본동,CS100010,커피-음료,11.0,12.0,8.0,1.0,0.0,0.0,1.0
20191,11680730,일원1동,CS100010,커피-음료,23.0,24.0,8.0,2.0,0.0,0.0,1.0
20191,11680740,일원2동,CS100010,커피-음료,9.0,13.0,15.0,2.0,0.0,0.0,4.0
20191,11680750,수서동,CS100010,커피-음료,19.0,33.0,3.0,1.0,0.0,0.0,14.0
20191,11710510,풍납1동,CS100010,커피-음료,7.0,9.0,0.0,0.0,0.0,0.0,2.0
20191,11710520,풍납2동,CS100010,커피-음료,23.0,26.0,12.0,3.0,8.0,2.0,3.0
20191,11710531,거여1동,CS100010,커피-음료,13.0,18.0,0.0,0.0,11.0,2.0,5.0
20191,11710532,거여2동,CS100010,커피-음료,8.0,14.0,21.0,3.0,7.0,1.0,6.0
20191,11710540,마천1동,CS100010,커피-음료,13.0,13.0,8.0,1.0,8.0,1.0,0.0
20191,11710550,마천2동,CS100010,커피-음료,17.0,19.0,0.0,0.0,0.0,0.0,2.0
20191,11710561,방이1동,CS100010,커피-음료,40.0,49.0,8.0,4.0,8.0,4.0,9.0
20191,11710562,방이2동,CS100010,커피-음료,44.0,61.0,10.0,6.0,5.0,3.0,17.0
20191,11710566,오륜동,CS100010,커피-음료,4.0,11.0,27.0,3.0,9.0,1.0,7.0
20191,11710570,오금동,CS100010,커피-음료,61.0,67.0,5.0,3.0,3.0,2.0,6.0
20191,11710580,송파1동,CS100010,커피-음료,94.0,107.0,6.0,6.0,2.0,2.0,13.0
20191,11710590,송파2동,CS100010,커피-음료,23.0,28.0,4.0,1.0,4.0,1.0,5.0
20191,11710600,석촌동,CS100010,커피-음료,59.0,70.0,1.0,1.0,3.0,2.0,11.0
20191,11710610,삼전동,CS100010,커피-음료,42.0,49.0,0.0,0.0,4.0,2.0,7.0
20191,11710620,가락본동,CS100010,커피-음료,49.0,71.0,7.0,5.0,3.0,2.0,22.0
20191,11710631,가락1동,CS100010,커피-음료,5.0,7.0,14.0,1.0,0.0,0.0,2.0
20191,11710632,가락2동,CS100010,커피-음료,34.0,40.0,8.0,3.0,5.0,2.0,6.0
20191,11710641,문정1동,CS100010,커피-음료,29.0,32.0,3.0,1.0,3.0,1.0,3.0
20191,11710642,문정2동,CS100010,커피-음료,134.0,202.0,6.0,12.0,2.0,4.0,68.0
20191,11710646,장지동,CS100010,커피-음료,30.0,34.0,3.0,1.0,3.0,1.0,4.0
20191,11710647,위례동,CS100010,커피-음료,13.0,20.0,5.0,1.0,5.0,1.0,7.0
20191,11710650,잠실본동,CS100010,커피-음료,54.0,82.0,6.0,5.0,6.0,5.0,28.0
20191,11710670,잠실2동,CS100010,커피-음료,17.0,26.0,8.0,2.0,8.0,2.0,9.0
20191,11710680,잠실3동,CS100010,커피-음료,30.0,51.0,8.0,4.0,0.0,0.0,21.0
20191,11710690,잠실4동,CS100010,커피-음료,9.0,10.0,20.0,2.0,0.0,0.0,1.0
20191,11710710,잠실6동,CS100010,커피-음료,53.0,94.0,5.0,5.0,4.0,4.0,41.0
20191,11710720,잠실7동,CS100010,커피-음료,4.0,5.0,0.0,0.0,0.0,0.0,1.0
20191,11740515,강일동,CS100010,커피-음료,6.0,11.0,9.0,1.0,0.0,0.0,5.0
20191,11740520,상일동,CS100010,커피-음료,19.0,22.0,9.0,2.0,0.0,0.0,3.0
20191,11740530,명일1동,CS100010,커피-음료,47.0,57.0,2.0,1.0,0.0,0.0,10.0
20191,11740540,명일2동,CS100010,커피-음료,17.0,25.0,8.0,2.0,0.0,0.0,8.0
20191,11740550,고덕1동,CS100010,커피-음료,10.0,16.0,6.0,1.0,6.0,1.0,6.0
20191,11740560,고덕2동,CS100010,커피-음료,7.0,8.0,13.0,1.0,0.0,0.0,1.0
20191,11740570,암사1동,CS100010,커피-음료,29.0,33.0,3.0,1.0,3.0,1.0,4.0
20191,11740580,암사2동,CS100010,커피-음료,18.0,22.0,0.0,0.0,5.0,1.0,4.0
20191,11740590,암사3동,CS100010,커피-음료,8.0,10.0,0.0,0.0,0.0,0.0,2.0
20191,11740600,천호1동,CS100010,커피-음료,17.0,22.0,0.0,0.0,0.0,0.0,5.0
20191,11740610,천호2동,CS100010,커피-음료,55.0,83.0,7.0,6.0,0.0,0.0,28.0
20191,11740620,천호3동,CS100010,커피-음료,22.0,31.0,13.0,4.0,13.0,4.0,9.0
20191,11740640,성내1동,CS100010,커피-음료,56.0,67.0,8.0,5.0,5.0,3.0,11.0
20191,11740650,성내2동,CS100010,커피-음료,41.0,49.0,10.0,5.0,4.0,2.0,8.0
20191,11740660,성내3동,CS100010,커피-음료,56.0,66.0,9.0,6.0,5.0,3.0,10.0
20191,11740685,길동,CS100010,커피-음료,59.0,74.0,11.0,8.0,3.0,2.0,15.0
20191,11740700,둔촌2동,CS100010,커피-음료,42.0,49.0,10.0,5.0,2.0,1.0,7.0
20192,11110515,청운효자동,CS100010,커피-음료,88.0,89.0,8.0,7.0,2.0,2.0,1.0
20192,11110530,사직동,CS100010,커피-음료,133.0,168.0,5.0,9.0,4.0,6.0,35.0
20192,11110540,삼청동,CS100010,커피-음료,75.0,86.0,2.0,2.0,1.0,1.0,11.0
20192,11110550,부암동,CS100010,커피-음료,34.0,38.0,5.0,2.0,5.0,2.0,4.0
20192,11110560,평창동,CS100010,커피-음료,22.0,24.0,17.0,4.0,0.0,0.0,2.0
20192,11110570,무악동,CS100010,커피-음료,4.0,7.0,0.0,0.0,0.0,0.0,3.0
20192,11110580,교남동,CS100010,커피-음료,7.0,15.0,0.0,0.0,7.0,1.0,8.0
20192,11110600,가회동,CS100010,커피-음료,53.0,63.0,3.0,2.0,5.0,3.0,10.0
20192,11110615,종로1·2·3·4가동,CS100010,커피-음료,344.0,436.0,4.0,19.0,4.0,16.0,92.0
20192,11110630,종로5·6가동,CS100010,커피-음료,77.0,89.0,6.0,5.0,3.0,3.0,12.0
20192,11110640,이화동,CS100010,커피-음료,68.0,92.0,5.0,5.0,4.0,4.0,24.0
20192,11110650,혜화동,CS100010,커피-음료,106.0,134.0,8.0,11.0,2.0,3.0,28.0
20192,11110670,창신1동,CS100010,커피-음료,20.0,21.0,5.0,1.0,0.0,0.0,1.0
20192,11110680,창신2동,CS100010,커피-음료,8.0,9.0,11.0,1.0,0.0,0.0,1.0
20192,11110690,창신3동,CS100010,커피-음료,5.0,6.0,17.0,1.0,0.0,0.0,1.0
20192,11110700,숭인1동,CS100010,커피-음료,3.0,6.0,17.0,1.0,0.0,0.0,3.0
20192,11110710,숭인2동,CS100010,커피-음료,15.0,27.0,7.0,2.0,4.0,1.0,12.0
20192,11140520,소공동,CS100010,커피-음료,105.0,158.0,9.0,14.0,3.0,5.0,53.0
20192,11140540,회현동,CS100010,커피-음료,97.0,123.0,3.0,4.0,2.0,2.0,26.0
20192,11140550,명동,CS100010,커피-음료,193.0,285.0,6.0,18.0,2.0,6.0,92.0
20192,11140570,필동,CS100010,커피-음료,70.0,100.0,3.0,3.0,2.0,2.0,30.0
20192,11140580,장충동,CS100010,커피-음료,21.0,27.0,4.0,1.0,7.0,2.0,6.0
20192,11140590,광희동,CS100010,커피-음료,84.0,116.0,8.0,9.0,3.0,3.0,32.0
20192,11140605,을지로동,CS100010,커피-음료,79.0,99.0,8.0,8.0,6.0,6.0,20.0
20192,11140615,신당동,CS100010,커피-음료,36.0,47.0,2.0,1.0,15.0,7.0,11.0
20192,11140625,다산동,CS100010,커피-음료,22.0,29.0,10.0,3.0,0.0,0.0,7.0
20192,11140635,약수동,CS100010,커피-음료,12.0,16.0,0.0,0.0,0.0,0.0,4.0
20192,11140645,청구동,CS100010,커피-음료,13.0,14.0,0.0,0.0,0.0,0.0,1.0
20192,11140650,신당5동,CS100010,커피-음료,12.0,14.0,0.0,0.0,0.0,0.0,2.0
20192,11140665,동화동,CS100010,커피-음료,13.0,15.0,7.0,1.0,0.0,0.0,2.0
20192,11140670,황학동,CS100010,커피-음료,9.0,15.0,13.0,2.0,7.0,1.0,6.0
20192,11140680,중림동,CS100010,커피-음료,29.0,37.0,5.0,2.0,3.0,1.0,8.0
20192,11170510,후암동,CS100010,커피-음료,40.0,41.0,5.0,2.0,7.0,3.0,1.0
20192,11170520,용산2가동,CS100010,커피-음료,41.0,48.0,13.0,6.0,2.0,1.0,7.0
20192,11170530,남영동,CS100010,커피-음료,52.0,66.0,6.0,4.0,3.0,2.0,14.0
20192,11170555,청파동,CS100010,커피-음료,61.0,75.0,11.0,8.0,7.0,5.0,14.0
20192,11170560,원효로1동,CS100010,커피-음료,49.0,56.0,4.0,2.0,4.0,2.0,7.0
20192,11170570,원효로2동,CS100010,커피-음료,13.0,13.0,8.0,1.0,0.0,0.0,0.0
20192,11170580,효창동,CS100010,커피-음료,22.0,23.0,9.0,2.0,0.0,0.0,1.0
20192,11170590,용문동,CS100010,커피-음료,14.0,15.0,0.0,0.0,0.0,0.0,1.0
20192,11170625,한강로동,CS100010,커피-음료,132.0,182.0,9.0,17.0,3.0,6.0,50.0
20192,11170630,이촌1동,CS100010,커피-음료,8.0,11.0,0.0,0.0,9.0,1.0,3.0
20192,11170640,이촌2동,CS100010,커피-음료,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20192,11170650,이태원1동,CS100010,커피-음료,54.0,66.0,9.0,6.0,2.0,1.0,12.0
20192,11170660,이태원2동,CS100010,커피-음료,66.0,72.0,4.0,3.0,10.0,7.0,6.0
20192,11170685,한남동,CS100010,커피-음료,109.0,122.0,4.0,5.0,4.0,5.0,13.0
20192,11170690,서빙고동,CS100010,커피-음료,15.0,15.0,13.0,2.0,7.0,1.0,0.0
20192,11170700,보광동,CS100010,커피-음료,15.0,18.0,0.0,0.0,0.0,0.0,3.0
20192,11200520,왕십리2동,CS100010,커피-음료,8.0,10.0,0.0,0.0,0.0,0.0,2.0
20192,11200535,왕십리도선동,CS100010,커피-음료,44.0,55.0,6.0,3.0,4.0,2.0,11.0
20192,11200540,마장동,CS100010,커피-음료,17.0,21.0,5.0,1.0,5.0,1.0,4.0
20192,11200550,사근동,CS100010,커피-음료,51.0,80.0,5.0,4.0,6.0,5.0,29.0
20192,11200560,행당1동,CS100010,커피-음료,31.0,45.0,7.0,3.0,2.0,1.0,14.0
20192,11200570,행당2동,CS100010,커피-음료,11.0,15.0,7.0,1.0,0.0,0.0,4.0
20192,11200580,응봉동,CS100010,커피-음료,7.0,9.0,11.0,1.0,11.0,1.0,2.0
20192,11200590,금호1가동,CS100010,커피-음료,14.0,16.0,0.0,0.0,0.0,0.0,2.0
20192,11200615,금호2·3가동,CS100010,커피-음료,21.0,28.0,7.0,2.0,4.0,1.0,7.0
20192,11200620,금호4가동,CS100010,커피-음료,10.0,14.0,0.0,0.0,0.0,0.0,4.0
20192,11200645,옥수동,CS100010,커피-음료,20.0,25.0,8.0,2.0,0.0,0.0,5.0
20192,11200650,성수1가1동,CS100010,커피-음료,35.0,42.0,24.0,10.0,2.0,1.0,7.0
20192,11200660,성수1가2동,CS100010,커피-음료,94.0,110.0,7.0,8.0,1.0,1.0,16.0
20192,11200670,성수2가1동,CS100010,커피-음료,50.0,58.0,10.0,6.0,5.0,3.0,8.0
20192,11200690,성수2가3동,CS100010,커피-음료,88.0,113.0,12.0,14.0,4.0,5.0,25.0
20192,11200720,송정동,CS100010,커피-음료,3.0,3.0,0.0,0.0,33.0,1.0,0.0
20192,11200790,용답동,CS100010,커피-음료,25.0,33.0,3.0,1.0,3.0,1.0,8.0
20192,11215710,화양동,CS100010,커피-음료,111.0,157.0,12.0,18.0,6.0,10.0,46.0
20192,11215730,군자동,CS100010,커피-음료,36.0,50.0,10.0,5.0,6.0,3.0,14.0
20192,11215740,중곡1동,CS100010,커피-음료,30.0,32.0,3.0,1.0,0.0,0.0,2.0
20192,11215750,중곡2동,CS100010,커피-음료,27.0,31.0,7.0,2.0,10.0,3.0,4.0
20192,11215760,중곡3동,CS100010,커피-음료,24.0,30.0,13.0,4.0,7.0,2.0,6.0
20192,11215770,중곡4동,CS100010,커피-음료,25.0,30.0,7.0,2.0,10.0,3.0,5.0
20192,11215780,능동,CS100010,커피-음료,20.0,27.0,0.0,0.0,0.0,0.0,7.0
20192,11215810,광장동,CS100010,커피-음료,36.0,44.0,9.0,4.0,5.0,2.0,8.0
20192,11215820,자양1동,CS100010,커피-음료,32.0,36.0,3.0,1.0,3.0,1.0,4.0
20192,11215830,자양2동,CS100010,커피-음료,16.0,22.0,18.0,4.0,18.0,4.0,6.0
20192,11215840,자양3동,CS100010,커피-음료,36.0,44.0,5.0,2.0,5.0,2.0,8.0
20192,11215847,자양4동,CS100010,커피-음료,38.0,50.0,10.0,5.0,2.0,1.0,12.0
20192,11215850,구의1동,CS100010,커피-음료,34.0,44.0,2.0,1.0,0.0,0.0,10.0
20192,11215860,구의2동,CS100010,커피-음료,34.0,39.0,3.0,1.0,5.0,2.0,5.0
20192,11215870,구의3동,CS100010,커피-음료,43.0,64.0,5.0,3.0,2.0,1.0,21.0
20192,11230536,용신동,CS100010,커피-음료,70.0,90.0,6.0,5.0,4.0,4.0,20.0
20192,11230545,제기동,CS100010,커피-음료,44.0,46.0,4.0,2.0,4.0,2.0,2.0
20192,11230560,전농1동,CS100010,커피-음료,32.0,50.0,8.0,4.0,10.0,5.0,18.0
20192,11230570,전농2동,CS100010,커피-음료,13.0,20.0,0.0,0.0,0.0,0.0,7.0
20192,11230600,답십리1동,CS100010,커피-음료,21.0,25.0,4.0,1.0,8.0,2.0,4.0
20192,11230610,답십리2동,CS100010,커피-음료,14.0,19.0,21.0,4.0,0.0,0.0,5.0
20192,11230650,장안1동,CS100010,커피-음료,35.0,47.0,4.0,2.0,4.0,2.0,12.0
20192,11230660,장안2동,CS100010,커피-음료,36.0,53.0,2.0,1.0,0.0,0.0,17.0
20192,11230705,청량리동,CS100010,커피-음료,25.0,31.0,3.0,1.0,3.0,1.0,6.0
20192,11230710,회기동,CS100010,커피-음료,50.0,70.0,10.0,7.0,6.0,4.0,20.0
20192,11230720,휘경1동,CS100010,커피-음료,20.0,28.0,4.0,1.0,4.0,1.0,8.0
20192,11230730,휘경2동,CS100010,커피-음료,32.0,32.0,6.0,2.0,3.0,1.0,0.0
20192,11230740,이문1동,CS100010,커피-음료,44.0,63.0,5.0,3.0,3.0,2.0,19.0
20192,11230750,이문2동,CS100010,커피-음료,12.0,14.0,0.0,0.0,0.0,0.0,2.0
20192,11260520,면목2동,CS100010,커피-음료,21.0,26.0,12.0,3.0,4.0,1.0,5.0
20192,11260540,면목4동,CS100010,커피-음료,18.0,20.0,15.0,3.0,5.0,1.0,2.0
20192,11260550,면목5동,CS100010,커피-음료,7.0,8.0,13.0,1.0,0.0,0.0,1.0
20192,11260565,면목본동,CS100010,커피-음료,29.0,37.0,11.0,4.0,11.0,4.0,8.0
20192,11260570,면목7동,CS100010,커피-음료,16.0,19.0,11.0,2.0,5.0,1.0,3.0
20192,11260575,면목3·8동,CS100010,커피-음료,30.0,40.0,5.0,2.0,3.0,1.0,10.0
20192,11260580,상봉1동,CS100010,커피-음료,19.0,29.0,3.0,1.0,7.0,2.0,10.0
20192,11260590,상봉2동,CS100010,커피-음료,31.0,42.0,7.0,3.0,5.0,2.0,11.0
20192,11260600,중화1동,CS100010,커피-음료,16.0,17.0,12.0,2.0,6.0,1.0,1.0
20192,11260610,중화2동,CS100010,커피-음료,24.0,33.0,12.0,4.0,0.0,0.0,9.0
20192,11260620,묵1동,CS100010,커피-음료,28.0,35.0,14.0,5.0,6.0,2.0,7.0
20192,11260630,묵2동,CS100010,커피-음료,18.0,19.0,11.0,2.0,0.0,0.0,1.0
20192,11260655,망우본동,CS100010,커피-음료,39.0,47.0,6.0,3.0,2.0,1.0,8.0
20192,11260660,망우3동,CS100010,커피-음료,7.0,11.0,9.0,1.0,0.0,0.0,4.0
20192,11260680,신내1동,CS100010,커피-음료,28.0,37.0,8.0,3.0,3.0,1.0,9.0
20192,11260690,신내2동,CS100010,커피-음료,13.0,15.0,0.0,0.0,13.0,2.0,2.0
20192,11290525,성북동,CS100010,커피-음료,68.0,74.0,8.0,6.0,8.0,6.0,6.0
20192,11290555,삼선동,CS100010,커피-음료,49.0,63.0,6.0,4.0,3.0,2.0,14.0
20192,11290575,동선동,CS100010,커피-음료,94.0,117.0,9.0,11.0,3.0,3.0,23.0
20192,11290580,돈암1동,CS100010,커피-음료,6.0,7.0,0.0,0.0,0.0,0.0,1.0
20192,11290590,돈암2동,CS100010,커피-음료,7.0,10.0,20.0,2.0,20.0,2.0,3.0
20192,11290600,안암동,CS100010,커피-음료,77.0,106.0,9.0,9.0,6.0,6.0,29.0
20192,11290610,보문동,CS100010,커피-음료,18.0,24.0,8.0,2.0,0.0,0.0,6.0
20192,11290620,정릉1동,CS100010,커피-음료,11.0,14.0,21.0,3.0,14.0,2.0,3.0
20192,11290630,정릉2동,CS100010,커피-음료,9.0,16.0,6.0,1.0,0.0,0.0,7.0
20192,11290640,정릉3동,CS100010,커피-음료,21.0,23.0,0.0,0.0,0.0,0.0,2.0
